to_extension,from_operator,to_number,from_country,call_duration,to_country,from_number,call_charge,to_operator,call_date,cdr_id
x9829537,Airtel,+255618204670955,Tanzania,0.924561810601796,Tanzania,+255516428436875,1.1065212546379,Airtel,2016-05-25T10:50:15,274802
,Airtel,+250165425396540,Rwanda,0.445668176152791,Rwanda,+250436741979299,4.99724835397548,Airtel,2015-08-09T06:58:49,274816
x3778723,TIM,+378500794930041,San Marino,3.1298133690372,San Marino,+378258908355035,1.01138598137425,TIM,2016-06-19T10:08:45,274832
,Orange,+352385078359148,Luxembourg,4.89610821475168,Luxembourg,+352313398809697,1.37953579248153,Orange,2015-10-20T21:18:08,274838
,Telia Company,+373570119068580,Moldova,1.32296117230429,Moldova,+373815680337756,0.163950365869578,Orange,2016-11-02T02:21:49,274875
,Airtel,+245790347008457,Guinea-Bissau,0.534007224933182,Guinea-Bissau,+24584070135514,1.0542788251858,Orange,2015-10-12T13:45:52,274881
,Telenor,+45347947581863,Denmark,0.328778663813343,Denmark,+45176878723478,0.234679251399212,Telenor,2015-10-24T03:53:04,274884
,Deutsche Telekom,+4918118521077,Germany,1.57003552694809,Germany,+49625731087192,0.118690607824895,Vodafone,2015-09-22T11:19:43,274892
,MTN Group,+256166007912315,Uganda,1.02873031098158,Uganda,+256269935343749,0.954230299150406,Airtel,2016-02-20T03:16:19,274896
,Airtel,+26133123731508,Madagascar,0.288123063446677,Madagascar,+261667790647060,1.27270696579226,Orange,2016-11-28T03:07:25,274898
,Veon,+21315186680258,Algeria,3.94411127415482,Algeria,+213524830604202,4.42197994726411,Veon,2015-01-07T15:15:43,274905
,Orange,+237611808730801,Cameroon,1.23583561619573,Cameroon,+237812326068532,0.144620717293193,MTN Group,2015-08-26T16:46:05,274910
x5473205,Airtel,+237724589265439,Cameroon,0.343681720133052,Cameroon,+23713809508216,0.56319054640999,Orange,2016-04-14T02:46:35,274919
,Vodafone,+351846589666278,Portugal,0.584270392820341,Portugal,+35137424454703,1.22524788635681,Vodafone,2015-04-04T18:10:00,274923
,Veon,+996790454512353,Kyrgyzstan,2.92009910171367,Kyrgyzstan,+996711444138542,0.224355876381603,Veon,2015-05-10T14:07:02,274926
x9953326,Veon,+996259679570499,Kyrgyzstan,0.767454699288944,Kyrgyzstan,+996996059450046,0.380204257860885,Veon,2016-06-15T01:24:15,274937
,Orange,+224276800433820,Guinea,0.404728923855409,Guinea,+224752226359658,0.666635419489051,Airtel,2015-04-21T05:23:46,274961
x9679066,Telenor,+95468443616753,Myanmar,0.265452719866378,Myanmar,+95321018750044,1.00717382463396,Ooredoo,2015-11-18T08:12:48,274986
x9090100,MTN Group,+267746900710253,Botswana,2.26618128882146,Botswana,+267275094030437,2.56365607229425,MTN Group,2016-06-02T06:13:59,274988
,CK Hutchison,+4610652659512,Sweden,0.956862260439515,Sweden,+46224887303283,1.69322067643716,CK Hutchison,2015-11-14T05:16:41,274997
,MTN Group,+250274957380288,Rwanda,0.564604460794647,Rwanda,+250174331354845,0.299965534924491,Airtel,2015-01-24T13:27:58,275000
,Deutsche Telekom,+1787935482233928,Puerto Rico,0.472382535720737,Puerto Rico,+1787527534917175,2.03584088925677,AT&T Mobility,2016-01-10T04:36:09,275004
,Airtel,+93314215571315,Afghanistan,0.314360646608075,Afghanistan,+93562647259722,5.11555484335278,Airtel,2015-02-19T23:45:07,275007
,Telefónica,+503109838163670,El Salvador,0.329685801910997,El Salvador,+503880726572661,0.111907335247432,Telefónica,2016-02-06T19:51:18,275009
,América Móvil,+595621754612100,Paraguay,0.0822900901919424,Paraguay,+595300904559471,1.18093914998426,América Móvil,2016-02-07T02:15:04,275042
,Orange,+32246545233092,Belgium,0.841286319774383,Belgium,+32427301428939,1.78096671494079,Orange,2016-11-10T16:41:32,275044
,Telefónica,+34417699395674,Spain,1.26621594661947,Spain,+34458450513089,1.00685526605163,Vodafone,2016-08-06T08:52:34,275045
,China Mobile,+852631703869521,Hong Kong,1.63114084185929,Hong Kong,+852580790037074,0.263486834623512,CK Hutchison,2016-08-18T23:35:40,275056
,Airtel,+224819310743774,Guinea,0.237157613590112,Guinea,+224638612400622,0.587073183340549,Orange,2016-02-03T07:48:16,275069
x3846822,Telefónica,+502942528875757,Guatemala,0.208247095881283,Guatemala,+502823390764970,0.203716746154277,América Móvil,2015-08-02T15:23:51,275081
,MTS,+993476218774098,Turkmenistan,0.0110069242967718,Turkmenistan,+993508406990935,0.529016995131595,MTS,2015-08-26T01:19:53,275103
,Orange,+26715848719309,Botswana,0.0322612590267047,Botswana,+267159147262575,3.69767844749566,Airtel,2016-05-25T21:41:59,275137
,MTN Group,+233731697796231,Ghana,0.25654678038111,Ghana,+23348226053426,1.4614634788965,Vodafone,2016-10-04T14:25:33,275146
,Orange,+267370993855159,Botswana,1.51181971950443,Botswana,+267584839902032,1.22442551774769,Airtel,2016-05-27T18:23:29,275172
,MTS,+998437635641293,Uzbekistan,0.524643777892814,Uzbekistan,+998960806023570,0.700168736562091,MTS,2015-03-16T02:03:24,275174
,MTN Group,+233611447102733,Ghana,0.281012460317023,Ghana,+233306733243212,3.09593077103615,Vodafone,2016-05-02T04:49:47,275203
,Veon,+374583088601091,Armenia,1.82727676427631,Armenia,+374710309392381,0.417980501837925,Veon,2015-01-28T04:32:30,275211
x5818411,CK Hutchison,+39219012617224,Italy,4.91017837468725,Italy,+39158515687323,0.74425802249706,Vodafone,2016-02-05T23:52:37,275215
,Veon,+992528223440900,Tajikistan,0.370452944021089,Tajikistan,+992360198275149,1.44335113248171,Veon,2015-03-22T07:41:54,275221
,Vodafone,+30414830456131,Greece,1.64216320735281,Greece,+30310215869883,3.31148906922987,Vodafone,2015-08-27T12:26:49,275225
,Vodafone,+353430569214245,Ireland,0.996174325814138,Ireland,+353548075843946,0.153093480626242,Vodafone,2016-03-01T23:22:08,275228
,AT&T Mobility,+17189686451,United States,0.862507036919939,United States,+17757562480,0.967046853261585,Verizon Wireless,2016-04-17T06:31:46,275247
,Airtel,+250711909933029,Rwanda,1.09847139609499,Rwanda,+250274957380288,2.41274708727677,Airtel,2015-09-14T06:00:39,275252
,Vodafone,+355462737799949,Albania,0.0326335445191345,Albania,\355109272239236\,1.854767021786,Vodafone,2016-02-08T02:19:52,275265
,Telefónica,+49356149666346,Germany,1.59718258670535,Germany,+49693200459697,0.468837507112322,Deutsche Telekom,2016-03-16T06:57:28,275270
x271707,Ooredoo,+213296271719560,Algeria,7.2998777306214,Algeria,+213507605326062,0.501081473939303,Veon,2015-08-18T16:52:57,275282
,Veon,+374294848091175,Armenia,1.0831554495626,Armenia,+374342625698000,3.0614874972372,MTS,2016-06-07T15:16:32,275288
,Ooredoo,+95827494511351,Myanmar,0.116290489153022,Myanmar,+95615042416892,0.899485592372192,Ooredoo,2015-07-07T12:10:32,275290
,MTN Group,+224211930847172,Guinea,1.13495249441363,Guinea,+224553218276293,1.51900775555456,Orange,2016-08-27T20:32:02,275296
,Etisalat,+236995470409408,Central African Republic,0.177797725902434,Central African Republic,+236397072679943,2.07616077304628,Orange,2015-02-12T15:04:12,275297
,MTN Group,+268693713605118,Swaziland,0.400635471865068,Swaziland,+268196231021734,0.37799507523108,MTN Group,2016-02-27T22:48:21,275299
,MTS,+375512234032448,Belarus,0.255662913689538,Belarus,+375911204710548,0.556479581745888,MTS,2015-06-05T03:55:01,275307
,Etisalat,+227721497437848,Niger,0.0180740737469456,Niger,+227866443139789,0.911695521520186,Etisalat,2016-03-24T03:44:28,275315
,América Móvil,+43863576588229,Austria,2.79370139630597,Austria,+43759244568530,0.474059098904901,América Móvil,2015-10-04T00:23:32,275318
,América Móvil,+507305816963411,Panama,0.450585926728262,Panama,+507444079036999,0.380767634823766,Telefónica,2016-08-26T16:49:31,275382
x3493724,AT&T Mobility,+19134140775,United States,0.685281786865839,United States,+12056964594,0.243659228479868,AT&T Mobility,2016-09-23T05:08:39,275394
,Veon,+996590483975662,Kyrgyzstan,0.580329761207743,Kyrgyzstan,+996812451652960,0.968899631456516,Veon,2015-11-23T21:11:13,275400
,Airtel,+232810594044585,Sierra Leone,0.52293211790444,Sierra Leone,+232312540814434,0.929127781011937,Airtel,2015-02-20T21:26:11,275401
,MTN Group,+93440972568951,Afghanistan,0.187115665886949,Afghanistan,+93636543552028,0.476016932831232,Etisalat,2016-05-14T17:59:21,275404
,Etisalat,nan,Afghanistan,0.356176989311158,Afghanistan,+93171254280607,1.50532370573543,Etisalat,2015-01-06T21:50:01,275420
x6820084,Airtel,+237502958056227,Cameroon,0.801827654922074,Cameroon,+237771474105490,3.47815245258484,Airtel,2016-07-24T05:58:40,275443
x9740914,Vodafone,+49395710149458,Germany,0.589402368171597,Germany,+49104283632743,0.218977626104927,Deutsche Telekom,2016-05-10T18:02:26,275470
x1516565,Airtel,+256451074405617,Uganda,0.879762771914071,Uganda,+256962321817454,0.3029496814448,Airtel,2015-06-25T12:56:29,275490
x6683566,Telefónica,+39856286749883,Italy,0.8248794008715,Italy,+39209655856498,1.03163057111247,CK Hutchison,2015-05-18T01:57:56,275503
,TIM,+3906698687624030185,Vatican City,1.61592297320916,Vatican City,+3906698147920260003,0.60503863076751,TIM,2016-10-21T06:37:41,275512
x2100774,China Mobile,+852180731477811,Hong Kong,0.17301456875739,Hong Kong,+852901425414185,0.898444465931353,China Mobile,2016-09-01T21:14:57,275521
x1624086,TIM,+3906698519356133090,Vatican City,0.0537834730100509,Vatican City,+3906698425380310161,1.22139488574755,TIM,2016-05-28T19:20:07,275522
,Airtel,\\\\+44709460437594\\\\,Jersey,0.365532202137874,Jersey,+44320711731325,2.91380068883231,Airtel,2015-09-23T22:11:13,275555
,Airtel,+4433870010469,Guernsey,1.19933623432776,Guernsey,+44592561843409,1.91416038056751,Airtel,2016-08-23T23:07:02,275560
x1721750,Airtel,+229123222645226,Benin,1.88107404526316,Benin,+229922620578362,1.44239596576709,Airtel,2015-03-17T09:36:54,275563
,Vodafone,+49751045663937,Germany,0.637684977389174,Germany,+49325040302212,1.30050981935936,Vodafone,2016-04-28T01:09:33,275571
,Ooredoo,+960297546595353,Maldives,0.147566264955438,Maldives,+960354388708703,0.456633649084659,Ooredoo,2016-04-14T10:23:44,275577
x9246838,Airtel,+44647892729286,Jersey,4.51111287059108,Jersey,+4465795857495,0.311312718879928,Airtel,2016-11-08T10:05:09,275584
,Airtel,+235650448758370,Chad,0.11828396930759,Chad,+235403578269241,1.07626548547621,Airtel,2015-08-06T13:24:00,275597
,Vodafone,+354530532806911,Iceland,3.0667497775396,Iceland,+354671557218529,1.65262349559976,Vodafone,2015-09-22T10:46:00,275604
,Airtel,+267408942988596,Botswana,0.689076265114123,Botswana,+267986862321064,1.36298442533719,Airtel,2015-07-22T23:27:44,275622
x3834623,Telefónica,+503610200382204,El Salvador,0.332284314826416,El Salvador,+503709317323112,0.840891804525282,Telefónica,2016-05-15T02:00:16,275630
,Airtel,+250466092854962,Rwanda,0.80275465118178,Rwanda,+250459868051138,0.44619241434795,MTN Group,2015-07-06T12:02:52,275643
,Airtel,+242320611581034,Republic of the Congo,0.964928287573954,Republic of the Congo,+242558504416839,0.579093604663338,MTN Group,2015-03-07T07:38:31,275666
,América Móvil,+595702190297952,Paraguay,0.6329761055237,Paraguay,+595559142819427,0.916274959698267,América Móvil,2015-06-10T12:09:19,275671
x2944530,Airtel,+235165560100614,Chad,0.482689719547437,Chad,+235269760368460,0.937320660167622,Airtel,2015-06-09T10:44:30,275678
,Etisalat,+23611573566021,Central African Republic,0.551479778916102,Central African Republic,+236742906998222,0.140988491185066,Orange,2015-01-09T12:06:25,275688
,TIM,+378360905518036,San Marino,1.26201195623574,San Marino,+378425241973229,0.334048611857871,TIM,2016-04-16T09:57:20,275691
,Veon,+995200715530123,Georgia,3.94667340624987,Georgia,+995230733221587,0.472574448215628,Veon,2015-08-23T06:15:57,275692
,Vodafone,+3058353856573,Greece,0.636762260928797,Greece,+30205385637256,1.72333656318516,Vodafone,2015-01-19T13:34:52,275693
,Deutsche Telekom,+389695005193507,Macedonia,2.61702163826899,Macedonia,+389243548827251,0.139437686761569,Deutsche Telekom,2015-08-05T02:24:00,275716
,Sprint Corporation,+17902621419,United States,2.32557283480379,United States,+13965921632,0.731541360153662,Sprint Corporation,2016-06-24T12:38:47,275753
x6142701,CK Hutchison,+45737567484112,Denmark,0.781360830705159,Denmark,+4590439276548,1.13772830899996,CK Hutchison,2016-09-01T21:04:21,275767
x5140309,Verizon Wireless,+12613204421,United States,2.84156040037683,United States,+17189686451,2.46156037092824,AT&T Mobility,2016-08-05T11:13:19,275770
,Orange,+240732882761241,Equatorial Guinea,0.418245289573973,Equatorial Guinea,+240161940408896,1.30156180686058,Orange,2016-03-16T20:15:27,275773
,Telenor,+47821473195623,Norway,1.03373449040474,Norway,nan,0.415902731632333,Telenor,2015-02-24T11:52:14,275776
x6246755,Airtel,+237800350045066,Cameroon,0.548382215271461,Cameroon,+23710935374203,0.391888647324725,Orange,2016-11-22T15:37:08,275782
,Veon,+992750968421534,Tajikistan,0.576431345281255,Tajikistan,nan,0.947843049964896,Veon,2015-09-03T14:52:09,275790
,Airtel,+242679285138190,Republic of the Congo,1.46332192500762,Republic of the Congo,nan,0.754688152295048,Airtel,2016-04-06T20:23:53,275797
,Airtel,+255723139373443,Tanzania,2.11301448389375,Tanzania,+255410748003770,0.657251603593011,Etisalat,2016-10-30T01:32:59,275799
,Vodafone,+39724220672982,Italy,0.21175393250399,Italy,+39714821840670,0.670977012578984,Vodafone,2016-10-13T21:10:56,275805
,Vodafone,+61261090553383,Australia,2.70131345394338,Australia,+61487078619325,1.40608918495772,Vodafone,2016-10-10T11:24:05,275807
,Airtel,+93226576849612,Afghanistan,1.08792783968571,Afghanistan,+93556462250255,1.44162625183855,Airtel,2016-03-21T03:19:25,275845
,Orange,+261553026890268,Madagascar,1.17472937297377,Madagascar,+261745020308857,1.15198495383522,Airtel,2016-08-26T06:25:14,275850
,Veon,+992185240276390,Tajikistan,0.55752649127592,Tajikistan,+992804105765573,0.142787630646324,Veon,2015-10-30T11:12:57,275856
,Orange,+352467455335190,Luxembourg,0.836246253346169,Luxembourg,+3528860078646,2.20395592459872,Orange,2016-11-04T14:07:33,275879
,MTN Group,+245102220813038,Guinea-Bissau,0.0737586167964374,Guinea-Bissau,\+245314421705802\,0.538411711386188,Airtel,2016-02-13T20:33:08,275900
,Vodafone,+30115322881879,Greece,0.964208831047406,Greece,+3021782870202,0.36676509498775,Vodafone,2016-08-28T10:26:18,275914
,Telefónica,+506959065406184,Costa Rica,0.192050255129133,Costa Rica,nan,0.547780977549742,América Móvil,2016-11-06T10:52:58,275920
,Deutsche Telekom,+389986125827565,Macedonia,2.13684212727392,Macedonia,nan,2.59551953993298,Deutsche Telekom,2016-01-30T16:32:44,275932
x2408082,Airtel,+233365857353048,Ghana,0.575853956587735,Ghana,\+233871953944096\,1.23439707206028,Airtel,2015-10-19T20:49:40,275947
,MTN Group,+233183357119063,Ghana,0.339597845627525,Ghana,+233795528979194,0.703972064124988,Vodafone,2016-11-28T11:37:39,275953
,Airtel,+245418092607982,Guinea-Bissau,0.43219913841367,Guinea-Bissau,+245840129143458,1.9060896947268,Airtel,2016-02-20T11:55:47,275963
,Airtel,+93515217413328,Afghanistan,1.09469521532284,Afghanistan,+93214879783011,2.28032826982894,MTN Group,2016-02-01T04:55:51,275965
x6589324,MTS,+993409547567978,Turkmenistan,0.39316340503063,Turkmenistan,+993992685180097,1.7042327725151,MTS,2016-08-30T04:41:44,275973
,Deutsche Telekom,+30223994674082,Greece,0.61466748049161,Greece,+30905814133977,2.95163765479644,Vodafone,2015-06-08T14:19:09,276015
,Telenor,+46508990419795,Sweden,1.09244397601751,Sweden,+46873646452531,0.14765692192771,Telenor,2016-10-08T05:37:33,276021
,AT&T Mobility,+1787589769849090,Puerto Rico,4.48460250457016,Puerto Rico,+1787615037441222,1.5392927352802,América Móvil,2015-01-26T19:10:16,276043
,América Móvil,+505804545599170,Nicaragua,1.09040310096505,Nicaragua,+505829838312260,0.315674378802855,América Móvil,2016-07-16T21:40:44,276045
x6368708,Orange,+373634441208950,Moldova,1.02451513652389,Moldova,+373636962940672,1.40601632461033,Orange,2016-10-05T23:36:58,276065
x8262835,Veon,+995682730593101,Georgia,1.08319293444252,Georgia,+995189343525552,0.498264907840076,Telia Company,2016-02-13T16:18:54,276077
x4552499,Veon,+76709684287685,Kazakhstan,0.0332852673854851,Kazakhstan,+76202130761191,2.23476793830302,Veon,2015-07-21T17:45:25,276084
,Orange,+261926593269890,Madagascar,0.0363513430459762,Madagascar,+261760870114711,0.423832871679728,Orange,2015-04-18T18:18:29,276100
x4299318,Verizon Wireless,+17085698817,United States,1.88915405827213,United States,+14160917514,1.68453006893331,AT&T Mobility,2015-02-24T19:09:45,276118
,Veon,+213794006848958,Algeria,3.76420704833451,Algeria,+213741128368563,1.32211613710652,Ooredoo,2015-01-27T20:48:53,276126
,Airtel,+357896099384124,Cyprus,0.456228950398163,Cyprus,+357151910894252,1.73056303232435,Airtel,2016-02-14T20:25:31,276135
,Etisalat,+228807210571118,Togo,1.82680307340084,Togo,+228960796473274,1.51308509512242,Etisalat,2015-01-04T18:01:36,276136
,Vodafone,+30105890339272,Greece,2.36459436035319,Greece,+30254251788552,0.74255117827294,Vodafone,2016-03-04T03:02:05,276141
,Airtel,+267529035489447,Botswana,0.0132265013484803,Botswana,+267570509858787,0.583484090153857,MTN Group,2016-11-11T19:36:45,276146
x3901561,MTN Group,+224996568704902,Guinea,3.34679349918301,Guinea,+224780602448392,0.162292802625735,MTN Group,2015-11-27T07:51:24,276147
,MTN Group,+26098643865637,Zambia,0.633052401085481,Zambia,+260108404237756,0.118748318453169,Airtel,2016-07-15T22:25:23,276148
x3054871,América Móvil,+386962593495252,Slovenia,0.194264530796881,Slovenia,+386353132129070,0.557667807219843,América Móvil,2016-06-02T01:10:12,276157
,Airtel,+255638528493363,Tanzania,0.951057194675311,Tanzania,+255253045134439,0.828022327188995,Airtel,2015-10-18T10:47:50,276175
,América Móvil,+506421750790701,Costa Rica,0.026197091940307,Costa Rica,nan,0.291164320693284,Telefónica,2015-01-15T18:45:25,276176
x5595666,Orange,+236431906611942,Central African Republic,0.855630907388797,Central African Republic,+236570239262700,0.120668056454039,Etisalat,2016-06-03T01:56:11,276182
x5165612,América Móvil,+507916746051083,Panama,1.19515947635597,Panama,+50789896206156,1.0040679584815,América Móvil,2016-05-03T04:37:12,276190
,Telenor,+382626201917720,Montenegro,0.548835970392341,Montenegro,+382243599774079,2.34160471288193,Deutsche Telekom,2016-01-23T07:56:23,276195
x5841885,Airtel,+357151910894252,Cyprus,0.649505537593,Cyprus,+357740217730854,0.50596954738279,MTN Group,2015-06-15T10:03:53,276199
,CK Hutchison,+45834409156647,Denmark,1.96035836915506,Denmark,+45491267082712,1.69087727430716,Telenor,2015-02-14T22:19:14,276212
,Telenor,+47326026673923,Norway,4.65057884007178,Norway,+4777201022805,0.268921242097204,Telenor,2015-09-07T21:48:56,276222
,Airtel,+267990596153905,Botswana,1.60472021465092,Botswana,+26744300233374,0.414879239043392,Airtel,2015-10-13T07:25:32,276228
,Airtel,+226513346232207,Burkina Faso,0.84285683820015,Burkina Faso,+226974849053608,0.637196977177185,Airtel,2015-01-17T01:15:24,276233
